City,State,County
Darby,MT,ravalli
Eldon,IA,wapello
Dover,MN,olmsted
Jackman,ME,somerset
Perryville,KY,boyle
Raymond,MN,kandiyohi
Rutledge,PA,delaware
Bethany,WV,brooke
Bruce,WI,rusk
Plankinton,SD,aurora
Syracuse,OH,meigs
Bude,MS,franklin
Clarksville City,TX,gregg
Clarksville City,TX,upshur
Gideon,MO,new madrid
Mayfield,NY,fulton
Parma,MI,jackson
Rankin,TX,upton
Saltsburg,PA,indiana
Stamping Ground,KY,scott
Warwick,MA,franklin
Wild Rose,WI,waushara
Central City,CO,gilpin
Central City,CO,clear creek
Pleasureville,KY,shelby
Pleasureville,KY,henry
Alanson,MI,emmet
Bingen,WA,klickitat
Brimfield,IL,peoria
Cammack Village,AR,pulaski
Coolidge,TX,limestone
Fordland,MO,webster
Milo,IA,warren
Newman,IL,douglas
Russellville,MO,cole
Santa Clara,TX,guadalupe
Webster,FL,sumter
Cambria,WI,columbia
Cassville,WI,grant
Marshall,NC,madison
Americus,KS,lyon
Bearden,AR,ouachita
Grand Coteau,LA,st. landry
Luthersville,GA,meriwether
Quinhagak,AK,bethel
Springport,MI,jackson
Baileys Prairie,TX,brazoria
Buckley,MI,wexford
Lakeview,AR,baxter
Manilla,IA,crawford
Ninnekah,OK,grady
Wheatland,IA,clinton
Castalia,OH,erie
Dunkirk,OH,hardin
Earlville,NY,madison
Earlville,NY,chenango
Greenwood,ME,oxford
Pellston,MI,emmet
Thorndike,ME,waldo
Van Horne,IA,benton
Gary,WV,mcdowell
Gibsland,LA,bienville
Halaula,HI,hawaii
Hamlet,IN,starke
New Site,AL,tallapoosa
Walnut Grove,AL,etowah
Dayton,IA,webster
Dyer,AR,crawford
Eagle Lake,ME,aroostook
Fairmount,GA,gordon
Footville,WI,rock
Hessmer,LA,avoyelles
Jefferson,SC,chesterfield
Man,WV,logan
Milner,GA,lamar
Niota,TN,mcminn
Tribune,KS,greeley
Alamo,GA,wheeler
Cheyenne,OK,roger mills
Everson,PA,fayette
Greenwich,NJ,cumberland
Halifax,VT,windham
Lyndonville,NY,orleans
Maben,MS,webster
Maben,MS,oktibbeha
Oak Ridge,TX,kaufman
Oakman,AL,walker
Wessington Springs,SD,jerauld
Wisner,LA,franklin
Jetmore,KS,hodgeman
Kenansville,NC,duplin
Sagaponack,NY,suffolk
Stephens,AR,ouachita
Crowell,TX,foard
Folsom,LA,st. tammany
Harlem,MT,blaine
Hennepin,IL,putnam
Peletier,NC,carteret
Piermont,NH,grafton
Screven,GA,wayne
Hardin,TX,liberty
Mossyrock,WA,lewis
Okoboji,IA,dickinson
Silverhill,AL,baldwin
St Ignatius,MT,lake
Chiloquin,OR,klamath
Airport Drive,MO,jasper
Carson,IA,pottawattamie
Correctionville,IA,woodbury
Norphlet,AR,union
Orangeville,IL,stephenson
Road Runner,TX,cooke
Wilson,AR,mississippi
Bainbridge,OH,ross
Chesapeake,OH,lawrence
Eldred,PA,mckean
New Portland,ME,somerset
Rockland,WI,la crosse
Unalakleet,AK,nome
Cohutta,GA,whitfield
East Butler,PA,butler
Houtzdale,PA,clearfield
Hurst,IL,williamson
Knollwood,TX,grayson
Lake View,SC,dillon
LaMoure,ND,lamoure
Leadington,MO,st. francois
Winslow,IN,pike
Alden,IA,hardin
Aulander,NC,bertie
Dewar,OK,okmulgee
East Galesburg,IL,knox
Eastview,TN,mcnairy
Garnavillo,IA,clayton
Gray Court,SC,laurens
Hunting Valley,OH,cuyahoga
Hunting Valley,OH,geauga
Livingston,IL,madison
Lyons,MI,ionia
Potlatch,ID,latah
Reeseville,WI,dodge
Sentinel,OK,washita
Calhan,CO,el paso
Cowley,WY,big horn
Red Cross,NC,stanly
Redmond,UT,sevier
Stantonsburg,NC,wilson
Tellico Plains,TN,monroe
Douglas,AL,marshall
Gordon,PA,schuylkill
Hauser,ID,kootenai
Fair Haven,NY,cayuga
Poulan,GA,worth
Turbeville,SC,clarendon
Albany,NH,carroll
Dakota City,IA,humboldt
Fairfield,MT,teton
Gassaway,WV,braxton
Hobson City,AL,calhoun
Madison,AR,st. francis
Melville,LA,st. landry
Philip,SD,haakon
Raymond,IA,black hawk
Six Mile,SC,pickens
Wakefield,VA,sussex
Wheelock,VT,caledonia
Cheyenne Wells,CO,cheyenne
Coon Valley,WI,vernon
Hanson,KY,hopkins
Island Falls,ME,aroostook
McBee,SC,chesterfield
Pine Hill,AL,wilcox
Poplar,MT,roosevelt
Rockford,IA,floyd
Westbrook,MN,cottonwood
Wonewoc,WI,juneau
Bella Villa,MO,st. louis
Diamond City,AR,boone
Drayton,ND,pembina
Hancock,MA,berkshire
King Cove,AK,aleutians east
Waikoloa Beach Resort,HI,hawaii
Wood Heights,MO,ray
Alakanuk,AK,kusilvak
Bulls Gap,TN,hawkins
Crofton,NE,knox
Eastborough,KS,sedgwick
Rising Star,TX,eastland
Section,AL,jackson
Wyocena,WI,columbia
Brookfield,NH,carroll
Elkton,SD,brookings
Fincastle,VA,botetourt
Wall Lake,IA,sac
Deemston,PA,washington
Foxfield,CO,arapahoe
Smithers,WV,fayette
Smithers,WV,kanawha
Woodhull,IL,henry
Bath,WV,morgan
Burr Oak,MI,st. joseph
Culbertson,MT,roosevelt
Lometa,TX,lampasas
Orrick,MO,ray
Andover,ME,oxford
Conway,NC,northampton
Deshler,NE,thayer
Dover,ID,bonner
Gilsum,NH,cheshire
Guy,AR,faulkner
Homecroft,IN,marion
Lenox,GA,cook
Morning Sun,IA,louisa
Pine Lake,GA,dekalb
Ridgeway,VA,henry
Smiths Grove,KY,warren
Theresa,NY,jefferson
Keiser,AR,mississippi
Sharon Springs,KS,wallace
Walnut Grove,MN,redwood
Ashkum,IL,iroquois
Cloudcroft,NM,otero
Jeffersonville,VT,lamoille
South Range,MI,houghton
St Clair,MN,blue earth
Tilden,IL,randolph
Boyce,VA,clarke
Clarkston,UT,cache
East Sparta,OH,stark
Estelline,SD,hamlin
Jennings,FL,hamilton
Marlow,NH,cheshire
Napoleon,ND,logan
Patterson,GA,pierce
Plain,WI,sauk
Rich Creek,VA,giles
Tonica,IL,lasalle
Waynesfield,OH,auglaize
West Mansfield,OH,logan
Chalfant,PA,allegheny
Coward,SC,florence
Juniata,NE,adams
Lewisburg,KY,logan
Mooringsport,LA,caddo
Sioux Rapids,IA,buena vista
Cleveland,MN,le sueur
Jacksons Gap,AL,tallapoosa
Mertzon,TX,irion
Millersburg,KY,bourbon
Millersburg,KY,nicholas
Parkman,ME,piscataquis
Selma,IN,delaware
Van Buren,MO,carter
Walnut,IA,pottawattamie
Woodridge,NY,sullivan
Greenville,FL,madison
Woodville,AL,jackson
Arkport,NY,steuben
Bridgewater,PA,beaver
Gainesville,MO,ozark
Greenview,IL,menard
Piper City,IL,ford
Point,TX,rains
Princeton,ME,washington
Whiting,IA,monona
Blythe,GA,richmond
Blythe,GA,burke
Crab Orchard,KY,lincoln
Hampton,MN,dakota
Meriden,KS,jefferson
Scalp Level,PA,cambria
Scooba,MS,kemper
Wataga,IL,knox
Gratz,PA,dauphin
Hardy,AR,sharp
Hardy,AR,fulton
Holdingford,MN,stearns
McLean,IL,mclean
Rocky Hill,NJ,somerset
Trenton,TX,fannin
Bethel Springs,TN,mcnairy
Duck,NC,dare
Fultonville,NY,montgomery
Heath Springs,SC,lancaster
McGregor,IA,clayton
Talbotton,GA,talbot
Washington,LA,st. landry
Bloomington,WI,grant
Morehouse,MO,new madrid
Norris,SC,pickens
Payne Springs,TX,henderson
Sebeka,MN,wadena
Greensburg,KS,kiowa
Loyalton,CA,sierra
Magazine,AR,logan
Mountain View,OK,kiowa
Ray,ND,williams
Tiskilwa,IL,bureau
Westmoreland,KS,pottawatomie
White Springs,FL,hamilton
Conneautville,PA,crawford
Gilbertown,AL,choctaw
Oakland,IL,coles
Ripton,VT,addison
Sunrise Beach Village,TX,llano
Wabasso,MN,redwood
Belgrade,MN,stearns
Clarence,MO,shelby
Colton,SD,minnehaha
Doerun,GA,colquitt
Elmore City,OK,garvin
Minneola,KS,clark
Montrose,IA,lee
Vernon,MI,shiawassee
Wellington,MO,lafayette
Braymer,MO,caldwell
Corydon,KY,henderson
Ector,TX,fannin
Monticello,ME,aroostook
Oppelo,AR,conway
Shalimar,FL,okaloosa
Valley View,TX,cooke
Wedowee,AL,randolph
Whitelaw,WI,manitowoc
Beech Creek,PA,clinton
Bendersville,PA,adams
Chesapeake City,MD,cecil
Volcano,HI,hawaii
Woodland Hills,KY,jefferson
Chateaugay,NY,franklin
Clay Center,NE,clay
Hubbardton,VT,rutland
Ider,AL,dekalb
Pecan Hill,TX,ellis
Afton,OK,ottawa
Carbonado,WA,pierce
Courtland,MN,nicollet
Joaquin,TX,shelby
Leyden,MA,franklin
Plumerville,AR,conway
Alliance,NC,pamlico
Claysville,PA,washington
Exeter,MO,barry
Hartford,IA,warren
Kinmundy,IL,marion
Morrison,TN,warren
Stewartsville,MO,dekalb
Swifton,AR,jackson
West Winfield,NY,herkimer
Adair,OK,mayes
Axtell,NE,kearney
Cleveland,NY,oswego
Glen Ullin,ND,morton
North Hornell,NY,steuben
Vernon,FL,washington
Addison,WV,webster
Brownton,MN,mcleod
Malin,OR,klamath
Pepin,WI,pepin
Redfield,IA,dallas
Shueyville,IA,johnson
Williamsburg,CO,fremont
Birnamwood,WI,shawano
Birnamwood,WI,marathon
Frankfort,KS,marshall
La Farge,WI,vernon
La Jara,CO,conejos
Meadow Vale,KY,jefferson
New Deal,TX,lubbock
St Agatha,ME,aroostook
Vandling,PA,lackawanna
Conway,MO,laclede
Ogden,IL,champaign
Perrysville,OH,ashland
Schaller,IA,sac
Tyrone,OK,texas
Colcord,OK,delaware
Como,TX,hopkins
Hedrick,IA,keokuk
Lake Park,MN,becker
Mannsville,OK,johnston
Mortons Gap,KY,hopkins
Waiahole-Waikane,HI,honolulu
Blair,OK,jackson
Bucklin,KS,ford
Hamden,OH,vinton
Lexington,AL,lauderdale
Shelby,IA,shelby
Shelby,IA,pottawattamie
Throckmorton,TX,throckmorton
Coleman,WI,marinette
Greenwood,MN,hennepin
Jonesburg,MO,montgomery
Saxton,PA,bedford
Brookport,IL,massac
Calhoun,KY,mclean
Edgemont,SD,fall river
Garber,OK,garfield
Grand Junction,IA,greene
Kiowa,CO,elbert
Ruthven,IA,palo alto
St Edward,NE,boone
Braceville,IL,grundy
Braceville,IL,will
Bromley,KY,kenton
Elizabeth,WV,wirt
Fairplay,CO,park
Flordell Hills,MO,st. louis
Lanesboro,MN,fillmore
Meyers Lake,OH,stark
Rio Grande,OH,gallia
Taylor Springs,IL,montgomery
Angelica,NY,allegany
Ellenboro,NC,rutherford
Heath,MA,franklin
Loretto,KY,marion
Morrison,OK,noble
Twin Valley,MN,norman
Asherton,TX,dimmit
Beckville,TX,panola
Cascade,WI,sheboygan
Chocowinity,NC,beaufort
Confluence,PA,somerset
Essex,IA,page
Heuvelton,NY,st. lawrence
Kingston,GA,bartow
Milford,TX,ellis
Oxford,IA,johnson
Salem,KY,livingston
Swansea,SC,lexington
Junction City,OH,perry
New Vineyard,ME,franklin
Ringtown,PA,schuylkill
Stewardson,IL,shelby
Crab Orchard,TN,cumberland
Klawock,AK,prince of wales-hyder
Philo,OH,muskingum
Rolling Fields,KY,jefferson
Roscoe,PA,washington
Wellsburg,IA,grundy
Wrightstown,NJ,burlington
Olympian Village,MO,jefferson
Spencer,NY,tioga
Westport Island,ME,lincoln
Bertrand,MO,mississippi
Cedar Grove,WV,kanawha
Hospers,IA,sioux
Oxford,NE,harlan
Oxford,NE,furnas
Piedmont,WV,mineral
Stockbridge,VT,windsor
Wilton,ND,mclean
Wilton,ND,burleigh
Elgin,NE,antelope
Lumberport,WV,harrison
Merrill,IA,plymouth
Middlebourne,WV,tyler
Rock Island,OK,le flore
Sarepta,LA,webster
Alma,WI,buffalo
Cullen,LA,webster
Earlville,IA,delaware
Haileyville,OK,pittsburg
Mabel,MN,fillmore
Tyronza,AR,poinsett
Vermontville,MI,eaton
Bethlehem,GA,barrow
Horseshoe Bend,ID,boise
Menan,ID,jefferson
Minatare,NE,scotts bluff
Newland,NC,avery
Oakville,WA,grays harbor
Peacham,VT,caledonia
Bardwell,KY,carlisle
Fountain City,IN,wayne
Kasota,MN,le sueur
St Nazianz,WI,manitowoc
Welaka,FL,putnam
Blairstown,IA,benton
Carnesville,GA,franklin
Hazleton,IA,buchanan
Atlanta,IN,hamilton
Climax,MI,kalamazoo
Hatton,ND,traill
Koppel,PA,beaver
Pikeville,NC,wayne
Russia,OH,shelby
Savoy,TX,fannin
Seven Mile,OH,butler
Washingtonville,OH,mahoning
Washingtonville,OH,columbiana
Branford,FL,suwannee
Condon,OR,gilliam
Darlington,IN,montgomery
Deerfield,KS,kearny
Freedom,ME,waldo
Green Spring,KY,jefferson
Kansas,OK,delaware
Linden,IN,montgomery
Ventura,IA,cerro gordo
Alna,ME,lincoln
Copan,OK,washington
Karlstad,MN,kittson
Kirklin,IN,clinton
Lake Andes,SD,charles mix
Powers,OR,coos
Shelby,NE,polk
South Wilmington,IL,grundy
Welcome,MN,martin
Athol,ID,kootenai
Bertrand,NE,phelps
Fair Bluff,NC,columbus
Mercer,ME,somerset
Elysian,MN,waseca
Elysian,MN,le sueur
Enterprise,KS,dickinson
Fremont,IA,mahaska
Tigerton,WI,shawano
Waynoka,OK,woods
Alton,MO,oregon
Delta,PA,york
Matherville,IL,mercer
Stratford,IA,hamilton
Stratford,IA,webster
Nevada,OH,wyandot
Patoka,IN,gibson
Puryear,TN,henry
Salisbury,PA,somerset
Tatum,NM,lea
Weston,OR,umatilla
Algoma,MS,pontotoc
Almena,WI,barron
Higginson,AR,white
Hillcrest,TX,brazoria
Montfort,WI,grant
Montfort,WI,iowa
Queenstown,MD,queen anne's
Trimont,MN,martin
Avon,IL,fulton
Avon,IL,warren
Detroit,TX,red river
Miller,MO,lawrence
ODonnell,TX,lynn
ODonnell,TX,dawson
Upton,KY,hardin
Upton,KY,larue
Walnut,MS,tippah
Cohocton,NY,steuben
Empire City,OK,stephens
Glasgow,WV,kanawha
Iberia,MO,miller
Northwest,NC,brunswick
Reiles Acres,ND,cass
Auburndale,WI,wood
Catawba,NC,catawba
Colfax,IN,clinton
Columbiaville,MI,lapeer
Knightsville,IN,clay
Matamoras,OH,washington
Readsboro,VT,bennington
Boyden,IA,sioux
Coggon,IA,linn
Cottageville,SC,colleton
Hindman,KY,knott
Rosman,NC,transylvania
Battle Creek,IA,ida
Lakeside,IA,buena vista
McClure,OH,henry
White Hall,WV,marion
Bancroft,IA,kossuth
Cape Vincent,NY,jefferson
Wall,SD,pennington
Weir,TX,williamson
Armour,SD,douglas
Castlewood,SD,hamlin
Grandview,IN,spencer
Hoffman,MN,grant
Mellen,WI,ashland
New Houlka,MS,chickasaw
Prospect,ME,waldo
Rupert,VT,bennington
Urania,LA,la salle
Pocahontas,IL,bond
Altheimer,AR,jefferson
Brownstown,PA,cambria
Nicholson,PA,wyoming
North,SC,orangeburg
Oneida,IL,knox
Windfall City,IN,tipton
Bogue,NC,carteret
Fort Jones,CA,siskiyou
Parker,PA,armstrong
Burnside,KY,pulaski
Clarks Grove,MN,freeborn
Clyde,KS,cloud
Duncan,AZ,greenlee
Elizabeth,IL,jo daviess
Estherwood,LA,acadia
Florida,MA,berkshire
Mohall,ND,renville
Noorvik,AK,northwest arctic
Quitman,AR,faulkner
Quitman,AR,cleburne
Sheridan,MT,madison
Webster,WI,burnett
Round Hill,VA,loudoun
Washington,NJ,burlington
Wayne Lakes,OH,darke
Black Creek,NC,wilson
Grantsboro,NC,pamlico
Kirtland Hills,OH,lake
Richardton,ND,stark
Sheridan,MI,montcalm
Sherrard,IL,mercer
Sycamore,GA,turner
Thaxton,MS,pontotoc
Burke,TX,angelina
Lawrenceville,PA,tioga
Millerstown,PA,perry
San Felipe,TX,austin
Sharptown,MD,wicomico
Brownstown,IL,fayette
Columbia,AL,houston
Hanover,KS,washington
New Harmony,IN,posey
Corfu,NY,genesee
Courtdale,PA,luzerne
Farmersville,IL,montgomery
Fremont,WI,waupaca
Madison,KS,greenwood
Potomac,IL,vermilion
Sewickley Hills,PA,allegheny
Silver Springs,NY,wyoming
Tampico,IL,whiteside
Launiupoko,HI,maui
Ridgeville,IN,randolph
Scurry,TX,kaufman
Walker,IA,linn
Cedar Key,FL,levy
Coldwater,KS,comanche
Derby Line,VT,orleans
Dobbins Heights,NC,richmond
Hot Sulphur Springs,CO,grand
Howard,PA,centre
Lake Benton,MN,lincoln
New Bloomfield,MO,callaway
Reading,VT,windsor
Hills,MN,rock
Lake Tanglewood,TX,randall
Waterville,VT,lamoille
York Haven,PA,york
Agua Dulce,TX,nueces
Canton,KS,mcpherson
Carey,ID,blaine
Eleva,WI,trempealeau
Elgin,IA,fayette
English,IN,crawford
Grant Town,WV,marion
Springer,OK,carter
Bainbridge,IN,putnam
Murray,IA,clarke
Spencer,OH,medina
Strathmoor Village,KY,jefferson
Adams,MN,mower
Hanna,WY,carbon
Hollow Rock,TN,carroll
Lakota,ND,nelson
New England,ND,hettinger
Post Oak Bend City,TX,kaufman
Racine,OH,meigs
South Coffeyville,OK,nowata
Sunset Valley,TX,travis
York Springs,PA,adams
Greenbush,MN,roseau
Highmore,SD,hyde
North Chevy Chase,MD,montgomery
Sheffield,VT,caledonia
Walthill,NE,thurston
Amity,AR,clark
Melbourne Village,FL,brevard
Pisgah,AL,jackson
Sligo,PA,clarion
Williamson,GA,pike
Driscoll,TX,nueces
Knoxville,PA,tioga
Motley,MN,morrison
Motley,MN,cass
Cumby,TX,hopkins
Dublin,IN,wayne
La Moille,IL,bureau
Michie,TN,mcnairy
Onaga,KS,pottawatomie
Wellston,OK,lincoln
Amherst,TX,lamb
Bradford,AR,white
Etna,CA,siskiyou
Evans Mills,NY,jefferson
Haviland,KS,kiowa
Jennerstown,PA,somerset
Kirkwood,IL,warren
Log Cabin,TX,henderson
Rollingstone,MN,winona
Roxbury,VT,washington
Stanton,IA,montgomery
Star Prairie,WI,st. croix
Stockbridge,WI,calumet
West Lebanon,IN,warren
Albert City,IA,buena vista
Harmony,IN,clay
Pennsbury Village,PA,allegheny
Shoals,IN,martin
Turbotville,PA,northumberland
Bradford,IL,stark
Cecilton,MD,cecil
Ellendale,MN,steele
Fontanelle,IA,adair
Gaston,OR,washington
Gaston,OR,yamhill
Hawk Point,MO,lincoln
La Rue,OH,marion
Newborn,GA,newton
Renova,MS,bolivar
Rockport,AR,hot spring
Sedalia,NC,guilford
Viola,WI,vernon
Viola,WI,richland
Alburnett,IA,linn
Alpha,IL,henry
Beech Mountain,NC,watauga
Beech Mountain,NC,avery
Campobello,SC,spartanburg
Cass Lake,MN,cass
Delaware Water Gap,PA,monroe
Fort Gay,WV,wayne
Freeport,MN,stearns
Lancaster,MO,schuyler
Moores Hill,IN,dearborn
Spring Valley,KY,jefferson
Doyline,LA,webster
Seneca Gardens,KY,jefferson
Amanda,OH,fairfield
Carrabassett Valley,ME,franklin
Midvale,OH,tuscarawas
Otis,ME,hancock
Preston,MD,caroline
Scio,OH,harrison
Washington,OK,mcclain
Chevy Chase Section Five,MD,montgomery
Danville,WV,boone
Eads,CO,kiowa
Kaumakani,HI,kauai
Ochlocknee,GA,thomas
Savona,NY,steuben
Vershire,VT,orange
Wheaton,MO,barry
Agency,MO,buchanan
Cordova,IL,rock island
New Florence,PA,westmoreland
Pilot Knob,MO,iron
Deer Lake,PA,schuylkill
Kansas,IL,edgar
Smelterville,ID,shoshone
Snow Shoe,PA,centre
South Webster,OH,scioto
Virgin,UT,washington
Wickliffe,KY,ballard
Beaumont,MS,perry
Graford,TX,palo pinto
Leon,KS,butler
Middleburg,VA,loudoun
Triadelphia,WV,ohio
Valleyview,OH,franklin
Arapaho,OK,custer
Connoquenessing,PA,butler
Fonda,NY,montgomery
Niederwald,TX,caldwell
Niederwald,TX,hays
Sterling,OK,comanche
Watson,IL,effingham
Windsor,IL,mercer
Blaine,ME,aroostook
Deer Creek,IL,tazewell
Deer Creek,IL,woodford
Newman Grove,NE,platte
Newman Grove,NE,madison
Ririe,ID,jefferson
Ririe,ID,bonneville
Rock Creek,OH,ashtabula
Ryan,OK,jefferson
Viburnum,MO,iron
Harleyville,SC,dorchester
Nuangola,PA,luzerne
Onida,SD,sully
Victory,NY,saratoga
Altus,AR,franklin
Bloomdale,OH,wood
Leighton,AL,colbert
McLean,TX,gray
Perry,MO,ralls
Pilot Grove,MO,cooper
Sebec,ME,piscataquis
Steele,ND,kidder
Valley Brook,OK,oklahoma
Adena,OH,jefferson
Adena,OH,harrison
Aroma Park,IL,kankakee
Charleston,TN,bradley
Findlay,IL,shelby
Gates,TN,lauderdale
La Belle,MO,lewis
Marine on St Croix,MN,washington
Rosedale,LA,iberville
Cedarville,IL,stephenson
Dalzell,IL,lasalle
Dalzell,IL,bureau
Gould,AR,lincoln
Merrill,MI,saginaw
Parkway,MO,franklin
Ariton,AL,dale
Bridger,MT,carbon
Eureka,UT,juab
Highland Hills,OH,cuyahoga
Mechanicsburg,IL,sangamon
Stratford,NH,coos
Clarissa,MN,todd
Dongola,IL,union
Minnesota Lake,MN,blue earth
Minnesota Lake,MN,faribault
Mounds,IL,pulaski
New Hope,TX,collin
Oakfield,ME,aroostook
Udall,KS,cowley
White,GA,bartow
Whitewater,KS,butler
Auburn,PA,schuylkill
Buffalo Lake,MN,renville
Canyon City,OR,grant
Knoxville,AR,johnson
Pretty Prairie,KS,reno
St Leon,IN,dearborn
Addison,AL,winston
Columbia,NH,coos
Francis Creek,WI,manitowoc
Wadley,AL,randolph
Elwood,NE,gosper
Jefferson,PA,york
Kanawha,IA,hancock
Loreauville,LA,iberia
Lynch,KY,harlan
Middleton,TN,hardeman
Oriskany Falls,NY,oneida
Sullivan,NH,cheshire
Toksook Bay,AK,bethel
Waterville,KS,marshall
Lacona,NY,oswego
Pleasant Hope,MO,polk
Science Hill,KY,pulaski
Golden City,MO,barton
Kingstown,NC,cleveland
New Berlin,TX,guadalupe
Solon Springs,WI,douglas
Stratton,CO,kit carson
West City,IL,franklin
Dexter,GA,laurens
Gustavus,AK,hoonah-angoon
Kotlik,AK,kusilvak
Rocky Ripple,IN,marion
Brooksville,KY,bracken
Chippewa Lake,OH,medina
Danielsville,GA,madison
Elmwood,NE,cass
Saybrook,IL,mclean
Barlow,KY,ballard
Crofton,KY,christian
Hymera,IN,sullivan
La Prairie,MN,itasca
Mott,ND,hettinger
Scranton,KS,osage
Tekonsha,MI,calhoun
Wartrace,TN,bedford
West Union,WV,doddridge
Caseville,MI,huron
Jarratt,VA,sussex
Jarratt,VA,greensville
Mineral City,OH,tuscarawas
New Straitsville,OH,perry
Upper Marlboro,MD,prince george's
Walnut Grove,MO,greene
Berlin Heights,OH,erie
Felicity,OH,clermont
Langdon,NH,sullivan
Ohio City,OH,van wert
Olin,IA,jones
Rushville,NY,yates
Rushville,NY,ontario
Sullivan,WI,jefferson
Taconite,MN,itasca
Abbot,ME,piscataquis
Cleveland,MO,cass
East Ellijay,GA,gilmer
Misenheimer,NC,stanly
Alexandria,SD,hanson
Baileyton,AL,cullman
Brooklyn,IL,st. clair
Firth,NE,lancaster
Hayden Lake,ID,kootenai
Hershey,NE,lincoln
Sandy Lake,PA,mercer
Sherman,NY,chautauqua
Fairfax,MO,atchison
Friendship,WI,adams
Golden,IL,adams
Hatley,WI,marathon
Micanopy,FL,alachua
Peru,NE,nemaha
Scranton,SC,florence
Alda,NE,hall
Antonito,CO,conejos
Big Run,PA,jefferson
Camp Douglas,WI,juneau
Central Valley,UT,sevier
Coffeen,IL,montgomery
Monroe,OR,benton
Mound City,KS,linn
Oldenburg,IN,franklin
Simonton,TX,fort bend
South New Castle,PA,lawrence
Sugar Hill,NH,grafton
Weiner,AR,poinsett
Butler,KY,pendleton
Green Mountain Falls,CO,teller
Green Mountain Falls,CO,el paso
Loretto,MN,hennepin
Muir,MI,ionia
Mullan,ID,shoshone
Panton,VT,addison
Port Vincent,LA,livingston
Potosi,WI,grant
Sandy Creek,NY,oswego
Grafton,VT,windham
Pineville,WV,wyoming
Savoy,MA,berkshire
Tuxedo Park,NY,orange
Elberfeld,IN,warrick
Lott,TX,falls
Canon,GA,hart
Canon,GA,franklin
Flovilla,GA,butts
Lone Oak,TX,hunt
Picture Rocks,PA,lycoming
Point Blank,TX,san jacinto
Coleman,FL,sumter
Ferrelview,MO,platte
Greendale,MO,st. louis
Holcomb,MO,dunklin
Pe Ell,WA,lewis
Yates City,IL,knox
Clarkson,NE,colfax
Clear Lake,MN,sherburne
Eustis,ME,franklin
New Florence,MO,montgomery
Plymouth,VT,windsor
Sandy Hook,KY,elliott
Ty Ty,GA,tift
Westover Hills,TX,tarrant
Woodmere,OH,cuyahoga
Barnegat Light,NJ,ocean
Brownsboro Farm,KY,jefferson
Dexter,IA,dallas
Gambell,AK,nome
Imboden,AR,lawrence
Iron Mountain Lake,MO,st. francois
Parks,LA,st. martin
St Charles,IA,madison
Surfside Beach,TX,brazoria
Bloomsdale,MO,ste. genevieve
Clayton,IL,adams
Croghan,NY,lewis
Kilmichael,MS,montgomery
Patterson Heights,PA,beaver
Walkerville,MT,silver bow
Crenshaw,MS,panola
Crenshaw,MS,quitman
Isola,MS,humphreys
Loyall,KY,harlan
Morgan,VT,orleans
Ozawkie,KS,jefferson
Portal,GA,bulloch
Wade,NC,cumberland
Waverly Hall,GA,harris
Yatesville,PA,luzerne
Ashmore,IL,coles
Heidelberg,MS,jasper
Livingston,WI,grant
Livingston,WI,iowa
Maplesville,AL,chilton
McBain,MI,missaukee
Moravia,IA,appanoose
Moravia,IA,monroe
Reardan,WA,lincoln
Stanwood,IA,cedar
Wickes,AR,polk
Bevier,MO,macon
Fonda,IA,pocahontas
Lawtey,FL,bradford
Rosedale,IN,parke
Sandersville,MS,jones
Utica,MS,hinds
Bartelso,IL,clinton
Derby Center,VT,orleans
Dove Creek,CO,dolores
Lagrange,ME,penobscot
Lakewood Village,TX,denton
Medora,IN,jackson
Tickfaw,LA,tangipahoa
Cisne,IL,wayne
Colman,SD,moody
Dumont,IA,butler
East Bend,NC,yadkin
Goldfield,IA,wright
Marble Cliff,OH,franklin
Millville,OH,butler
Norborne,MO,carroll
Polk,PA,venango
Seymour,IA,wayne
Stebbins,AK,nome
Taylortown,NC,moore
Warsaw,OH,coshocton
Brownsdale,MN,mower
Noble,IL,richland
Plainfield,MA,hampshire
Dufur,OR,wasco
Dunseith,ND,rolette
Echo,OR,umatilla
Hebron,NH,grafton
Holland,VT,orleans
Roff,OK,pontotoc
Shickshinny,PA,luzerne
Thayer,IL,sangamon
Canistota,SD,mccook
Copenhagen,NY,lewis
Elnora,IN,daviess
Maple Hill,KS,wabaunsee
North Troy,VT,orleans
Pelion,SC,lexington
Saluda,NC,henderson
Saluda,NC,polk
Thompsontown,PA,juniata
Toledo,WA,lewis
Wagener,SC,aiken
Woonsocket,SD,sanborn
Bluford,IL,jefferson
Casco,WI,kewaunee
Colbert,GA,madison
Gibson,GA,glascock
Golconda,IL,pope
Green Valley,IL,tazewell
Morley,MO,scott
Sankertown,PA,cambria
Bauxite,AR,saline
Center City,MN,chisago
Cokeburg,PA,washington
Greensburg,LA,st. helena
Kuttawa,KY,lyon
Liberal,MO,barton
Nelson,NH,cheshire
Ottertail,MN,otter tail
Poplar,WI,douglas
Silverton,TX,briscoe
Sutherland,IA,o'brien
Timberlake,OH,lake
Vader,WA,lewis
Winton,NC,hertford
Arlington,OR,gilliam
Crescent,IA,pottawattamie
Cuba,NM,sandoval
Hooversville,PA,somerset
Mendon,OH,mercer
St Libory,IL,st. clair
Wainwright,AK,north slope
Wauzeka,WI,crawford
Creston,IL,ogle
Fallston,NC,cleveland
